"1","3","120","40","K, L, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","3","120","80","S, H, E, A, K, L, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","3","120","160","S, H, E, A, K, L, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","3","240","5","E, H, S, A, K, L, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","3","240","10","E, H, S, A, K, L, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","3","240","20","E, H, S, A, K, L, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","3","240","40","K, L, H, A, E, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","3","240","80","A, E, S, K, L, H, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","3","240","160","A, E, S, K, L, H, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","15","5","A, E, S, K, L, H, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","15","10","A, E, S, K, L, H, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","15","20","A, E, S, K, L, H, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","15","40","K, H, L, E, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","15","80","K, L, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","15","160","K, L, H, E, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","30","5","K, L, H, E, A, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","30","10","K, L, H, E, A, S, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","30","20","K, L, H, E, A, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","30","40","K, L, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","30","80","H, A, L, S, E, K, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","30","160","H, A, L, S, E, K, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","60","5","H, A, L, E, S, K, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","60","10","H, A, L, E, S, K, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","60","20","H, A, L, E, S, K, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","60","40","L, K, H, A, E, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","60","80","S, H, K, L, A, E, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","60","160","S, H, K, L, A, E, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","120","5","E, H, K, L, A, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","120","10","E, H, K, L, A, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","120","20","E, H, K, L, A, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","120","40","K, L, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","120","80","E, S, H, L, K, A, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","120","160","E, S, H, L, K, A, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","240","5","E, S, H, L, K, A, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","240","10","E, S, H, L, K, A, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","240","20","E, S, H, L, K, A, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","240","40","K, H, L, A, E, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","240","80","H, K, L, A, E, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","240","160","H, K, L, A, E, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","480","5","H, K, L, A, E, S, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","480","10","H, K, L, A, E, S, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","480","20","H, K, L, A, E, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","480","40","L, K, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","480","80","H, A, K, E, L, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","480","160","H, A, K, E, L, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","960","5","H, A, K, E, L, S, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","960","10","H, A, K, E, L, S, K","[RES, TEACHER]
R[1] E[1] S[1] * 1 = 3
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9",", (x, y): = (8, 14), (x, y): = (9, 14)","12","false",,"StarTiles"
"1","4","960","20","H, A, K, E, L, S, K","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","4","960","40","L, K, E, H, A, S, K","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","960","80","A, K, H, L, E, K, S","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","4","960","160","A, K, H, L, E, K, S","[RACKLES, TEACHER, TIGER]
R[1] A[1] C[1] K[1] L[1] E[1] S[1] * 4 = 28
T[1] E[2] A[1] C[1] H[1] E[2] R[1] * 1 = 9
T[1] I[1] G[1] E[1] R[1] * 2 = 10",", (x, y): = (9, 11), (x, y): = (10, 11), (x, y): = (11, 11)","47","false",,"StarTiles"
"1","5","15","5","A, K, H, L, E, K, S","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","5","15","10","A, K, H, L, E, K, S","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
"1","5","15","20","A, K, H, L, E, K, S","[YES, BIRTHDAY]
Y[1] E[1] S[1] * 1 = 3
B[2] I[1] R[1] T[1] H[1] D[1] A[1] Y[1] * 2 = 18",", (x, y): = (11, 9), (x, y): = (11, 10)","21","false",,"StarTiles"
